year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2025,Michigan,michigan,Big Ten,P5,0,0,,,,
2025,Michigan State,michigan-state,Big Ten,P5,0,0,,,,
2025,Minnesota,minnesota,Big Ten,P5,0,0,,,,
2025,Nebraska,nebraska,Big Ten,P5,0,0,,,,
2025,Northwestern,northwestern,Big Ten,P5,0,0,,,,
2025,Ohio State,ohio-state,Big Ten,P5,0,0,,,,
2025,Oregon,oregon,Big Ten,P5,0,0,,,,
2025,Penn State,penn-state,Big Ten,P5,0,0,,,,
2025,Purdue,purdue,Big Ten,P5,0,0,,,,
2025,Rutgers,rutgers,Big Ten,P5,0,0,,,,
2025,UCLA,ucla,Big Ten,P5,0,0,,,,
2025,USC,southern-california,Big Ten,P5,0,0,,,,
2025,Washington,washington,Big Ten,P5,0,0,,,,
2025,Wisconsin,wisconsin,Big Ten,P5,0,0,,,,
2025,Delaware,delaware,Conference USA,G5,0,0,,,,
2025,Florida International,florida-international,Conference USA,G5,0,0,,,,
2025,Jacksonville State,jacksonville-state,Conference USA,G5,0,0,,,,
2025,Kennesaw State,kennesaw-state,Conference USA,G5,0,0,,,,
2025,Liberty,liberty,Conference USA,G5,0,0,,,,
2025,Louisiana Tech,louisiana-tech,Conference USA,G5,0,0,,,,
2025,Middle Tennessee State,middle-tennessee-state,Conference USA,G5,0,0,,,,
2025,Missouri State,missouri-state,Conference USA,G5,0,0,,,,
2025,New Mexico State,new-mexico-state,Conference USA,G5,0,0,,,,
2025,Sam Houston,sam-houston-state,Conference USA,G5,0,0,,,,
2025,UTEP,texas-el-paso,Conference USA,G5,0,0,,,,
2025,Western Kentucky,western-kentucky,Conference USA,G5,0,0,,,,
2025,Connecticut,connecticut,FBS Independents,P5,0,0,,,,
2025,Massachusetts,massachusetts,FBS Independents,P5,0,0,,,,
2025,Notre Dame,notre-dame,FBS Independents,P5,0,0,,,,
2025,Oregon State,oregon-state,FBS Independents,P5,0,0,,,,
2025,Washington State,washington-state,FBS Independents,P5,0,0,,,,
2025,Akron,akron,Mid-American,G5,0,0,,,,
2025,Ball State,ball-state,Mid-American,G5,0,0,,,,
2025,Bowling Green,bowling-green-state,Mid-American,G5,0,0,,,,
2025,Buffalo,buffalo,Mid-American,G5,0,0,,,,
2025,Central Michigan,central-michigan,Mid-American,G5,0,0,,,,
2025,Eastern Michigan,eastern-michigan,Mid-American,G5,0,0,,,,
2025,Kent State,kent-state,Mid-American,G5,0,0,,,,
2025,Miami (OH),miami-oh,Mid-American,G5,0,0,,,,
2025,Northern Illinois,northern-illinois,Mid-American,G5,0,0,,,,
2025,Ohio,ohio,Mid-American,G5,0,0,,,,
2025,Toledo,toledo,Mid-American,G5,0,0,,,,
2025,Western Michigan,western-michigan,Mid-American,G5,0,0,,,,
2025,Air Force,air-force,Mountain West,G5_top,0,0,,,,
2025,Boise State,boise-state,Mountain West,G5_top,0,0,,,,
2025,Colorado State,colorado-state,Mountain West,G5_top,0,0,,,,
2025,Fresno State,fresno-state,Mountain West,G5_top,0,0,,,,
2025,Hawaii,hawaii,Mountain West,G5_top,0,0,,,,
2025,Nevada,nevada,Mountain West,G5_top,0,0,,,,
2025,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,0,0,,,,
2025,New Mexico,new-mexico,Mountain West,G5_top,0,0,,,,
2025,San Diego State,san-diego-state,Mountain West,G5_top,0,0,,,,
2025,San Jose State,san-jose-state,Mountain West,G5_top,0,0,,,,
2025,Utah State,utah-state,Mountain West,G5_top,0,0,,,,
2025,Wyoming,wyoming,Mountain West,G5_top,0,0,,,,
2025,Alabama,alabama,SEC,P5,0,0,,,,
2025,Arkansas,arkansas,SEC,P5,0,0,,,,
2025,Auburn,auburn,SEC,P5,0,0,,,,
2025,Florida,florida,SEC,P5,0,0,,,,
2025,Georgia,georgia,SEC,P5,0,0,,,,
2025,Kentucky,kentucky,SEC,P5,0,0,,,,
2025,LSU,louisiana-state,SEC,P5,0,0,,,,
2025,Mississippi State,mississippi-state,SEC,P5,0,0,,,,
2025,Missouri,missouri,SEC,P5,0,0,,,,
2025,Oklahoma,oklahoma,SEC,P5,0,0,,,,
2025,Ole Miss,mississippi,SEC,P5,0,0,,,,
2025,South Carolina,south-carolina,SEC,P5,0,0,,,,
2025,Tennessee,tennessee,SEC,P5,0,0,,,,
2025,Texas,texas,SEC,P5,0,0,,,,
2025,Texas A&M,texas-am,SEC,P5,0,0,,,,
2025,Vanderbilt,vanderbilt,SEC,P5,0,0,,,,
2025,Appalachian State,appalachian-state,Sun Belt,G5_top,0,0,,,,
2025,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,0,0,,,,
2025,Georgia Southern,georgia-southern,Sun Belt,G5_top,0,0,,,,
2025,Georgia State,georgia-state,Sun Belt,G5_top,0,0,,,,
2025,James Madison,james-madison,Sun Belt,G5_top,0,0,,,,
2025,Marshall,marshall,Sun Belt,G5_top,0,0,,,,
2025,Old Dominion,old-dominion,Sun Belt,G5_top,0,0,,,,
2025,Arkansas State,arkansas-state,Sun Belt,G5_top,0,0,,,,
2025,Louisiana,louisiana-lafayette,Sun Belt,G5_top,0,0,,,,
2025,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,0,0,,,,
2025,South Alabama,south-alabama,Sun Belt,G5_top,0,0,,,,
2025,Southern Mississippi,southern-mississippi,Sun Belt,G5_top,0,0,,,,
2025,Texas State,texas-state,Sun Belt,G5_top,0,0,,,,
2025,Troy,troy,Sun Belt,G5_top,0,0,,,,
