year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2007,Houston,houston,Conference USA,G5,8,5,-1.5,-5.27,69,102
2007,Tulane,tulane,Conference USA,G5,4,8,-13.57,-5.82,111,110
2007,Rice,rice,Conference USA,G5,3,9,-14.59,-5.75,114,108
2007,UTEP,texas-el-paso,Conference USA,G5,4,8,-9.3,-4.88,97,97
2007,SMU,southern-methodist,Conference USA,G5,1,11,-15.44,-4.53,116,94
2007,Western Kentucky,western-kentucky,FBS Independents,P5,7,5,-4.86,-8.94,80,120
2007,Navy,navy,FBS Independents,P5,8,5,-2.9,-5.36,74,104
2007,Army,army,FBS Independents,P5,3,9,-13.9,-2.65,112,83
2007,Notre Dame,notre-dame,FBS Independents,P5,3,9,-5.03,4.89,82,19
2007,Bowling Green,bowling-green-state,Mid-American,G5,8,5,-5.04,-7.04,83,116
2007,Miami (OH),miami-oh,Mid-American,G5,6,7,-9.28,-5.66,96,107
2007,Buffalo,buffalo,Mid-American,G5,5,7,-9.73,-6.98,98,114
2007,Ohio,ohio,Mid-American,G5,6,6,-9.09,-8.92,95,119
2007,Temple,temple,Mid-American,G5,4,8,-14.76,-7.01,115,115
2007,Akron,akron,Mid-American,G5,4,8,-12.52,-5.27,109,103
2007,Kent State,kent-state,Mid-American,G5,3,9,-12.29,-6.88,107,113
2007,Central Michigan,central-michigan,Mid-American,G5,8,6,-3.99,-5.92,79,111
2007,Ball State,ball-state,Mid-American,G5,7,6,-2.88,-4.88,73,98
2007,Western Michigan,western-michigan,Mid-American,G5,5,7,-7.44,-5.03,89,100
2007,Eastern Michigan,eastern-michigan,Mid-American,G5,4,8,-11.88,-5.55,105,106
2007,Toledo,toledo,Mid-American,G5,5,7,-11.89,-6.14,106,112
2007,Northern Illinois,northern-illinois,Mid-American,G5,2,10,-18.11,-8.36,120,118
2007,BYU,brigham-young,Mountain West,G5_top,11,2,11.11,-0.05,18,66
2007,Air Force,air-force,Mountain West,G5_top,9,4,5.36,-2.33,45,79
2007,New Mexico,new-mexico,Mountain West,G5_top,9,4,2.49,-2.67,59,84
2007,Utah,utah,Mountain West,G5_top,9,4,7.37,0.53,31,57
2007,Texas Christian,texas-christian,Mountain West,G5_top,8,5,4.45,-1.32,50,70
2007,San Diego State,san-diego-state,Mountain West,G5_top,4,8,-6.6,1.98,86,44
2007,Wyoming,wyoming,Mountain West,G5_top,5,7,-3.51,0.07,77,64
2007,Colorado State,colorado-state,Mountain West,G5_top,3,9,-6.15,0.35,85,61
2007,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,2,10,-9.02,0.82,94,55
2007,USC,southern-california,Pac-10,P5,11,2,18.1,4.33,3,24
2007,Arizona State,arizona-state,Pac-10,P5,10,3,13.67,5.51,12,17
2007,Oregon State,oregon-state,Pac-10,P5,9,4,9.93,6.54,20,6
2007,Oregon,oregon,Pac-10,P5,9,4,17.82,6.97,5,3
2007,UCLA,ucla,Pac-10,P5,6,7,7.97,7.97,29,1
2007,Arizona,arizona,Pac-10,P5,5,7,6.04,6.46,41,7
2007,California,california,Pac-10,P5,7,6,8.46,6.23,25,8
2007,Washington State,washington-state,Pac-10,P5,5,7,1.66,5.58,60,16
2007,Stanford,stanford,Pac-10,P5,4,8,-1.1,6.57,66,5
2007,Washington,washington,Pac-10,P5,4,9,4.41,7.64,51,2
2007,Georgia,georgia,SEC,P5,11,2,17.2,5.66,6,15
2007,Tennessee,tennessee,SEC,P5,10,4,11.68,6.11,16,9
2007,Florida,florida,SEC,P5,9,4,18.06,6.83,4,4
2007,Kentucky,kentucky,SEC,P5,8,5,9.43,5.2,22,18
2007,South Carolina,south-carolina,SEC,P5,6,6,7.15,5.9,32,11
2007,Vanderbilt,vanderbilt,SEC,P5,5,7,3.09,4.25,56,25
2007,LSU,louisiana-state,SEC,P5,12,2,18.41,5.77,2,14
2007,Auburn,auburn,SEC,P5,9,4,11.87,5.79,15,13
2007,Arkansas,arkansas,SEC,P5,8,5,8.91,3.37,24,33
2007,Mississippi State,mississippi-state,SEC,P5,8,5,4.84,4.22,49,26
2007,Alabama,alabama,SEC,P5,7,6,8.09,4.4,27,21
2007,Ole Miss,mississippi,SEC,P5,3,9,-1.31,6.11,68,10
2007,Troy,troy,Sun Belt,G5_top,8,4,5.58,-1.76,43,76
2007,Florida Atlantic,florida-atlantic,Sun Belt,G5_top,8,5,-2.43,-2.51,72,81
2007,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,6,6,-6.64,-3.89,87,91
2007,Middle Tennessee State,middle-tennessee-state,Sun Belt,G5_top,5,7,-4.95,-3.37,81,88
2007,Arkansas State,arkansas-state,Sun Belt,G5_top,5,7,-7.98,-4.73,90,96
2007,Louisiana,louisiana-lafayette,Sun Belt,G5_top,3,9,-13.36,-4.11,110,92
2007,North Texas,north-texas,Sun Belt,G5_top,2,10,-15.84,-3.67,117,89
2007,Florida International,florida-international,Sun Belt,G5_top,1,11,-15.84,-0.84,118,68
2007,Hawaii,hawaii,WAC,G5,12,1,6.36,-5.79,38,109
2007,Boise State,boise-state,WAC,G5,10,3,6.31,-5.46,39,105
2007,Fresno State,fresno-state,WAC,G5,9,4,2.75,-2.79,57,85
2007,Nevada,nevada,WAC,G5,6,7,-5.09,-5.24,84,101
2007,Louisiana Tech,louisiana-tech,WAC,G5,5,7,-8.45,-2.54,92,82
2007,San Jose State,san-jose-state,WAC,G5,5,7,-8.64,-3.3,93,87
2007,Utah State,utah-state,WAC,G5,2,10,-11.29,-2.12,103,78
2007,New Mexico State,new-mexico-state,WAC,G5,4,9,-12.32,-4.93,108,99
2007,Idaho,idaho,WAC,G5,1,11,-17.06,-3.81,119,90
