year,school,school_canonical_slug,conference,conference_tier,wins,losses,srs,sos,srs_rank,sos_rank
2023,Temple,temple,American Athletic,G5_top,3,9,-14.4,-3.65,129,99
2023,East Carolina,east-carolina,American Athletic,G5_top,2,10,-9.26,-1.67,113,77
2023,UCF,central-florida,Big 12,P5,6,7,2.34,1.11,57,67
2023,Houston,houston,Big 12,P5,4,8,-2.54,3.63,84,36
2023,Cincinnati,cincinnati,Big 12,P5,3,9,-6.01,1.57,104,64
2023,Texas,texas,Big 12,P5,12,2,20.32,6.61,2,2
2023,Oklahoma,oklahoma,Big 12,P5,10,3,15.86,4.78,12,16
2023,Oklahoma State,oklahoma-state,Big 12,P5,10,4,6.45,3.95,36,28
2023,Kansas State,kansas-state,Big 12,P5,9,4,15.63,5.09,13,12
2023,West Virginia,west-virginia,Big 12,P5,9,4,7.03,1.95,33,61
2023,Iowa State,iowa-state,Big 12,P5,7,6,7.2,4.2,32,25
2023,Kansas,kansas,Big 12,P5,9,4,9.06,2.67,25,51
2023,Texas Tech,texas-tech,Big 12,P5,7,6,6.94,4.32,35,23
2023,Texas Christian,texas-christian,Big 12,P5,5,7,6.4,4.48,37,19
2023,BYU,brigham-young,Big 12,P5,5,7,-0.92,3.67,78,34
2023,Baylor,baylor,Big 12,P5,3,9,-4.86,3.72,97,32
2023,Michigan,michigan,Big Ten,P5,15,0,25.01,5.61,1,8
2023,Ohio State,ohio-state,Big Ten,P5,11,2,20.26,5.64,3,7
2023,Penn State,penn-state,Big Ten,P5,10,3,18.23,4.08,6,26
2023,Maryland,maryland,Big Ten,P5,8,5,9.74,2.82,21,49
2023,Rutgers,rutgers,Big Ten,P5,7,6,4.93,4.93,45,14
2023,Michigan State,michigan-state,Big Ten,P5,4,8,-1.54,5.79,80,5
2023,Indiana,indiana,Big Ten,P5,3,9,-2.49,4.52,82,18
2023,Iowa,iowa,Big Ten,P5,10,4,6.26,4.05,40,27
2023,Northwestern,northwestern,Big Ten,P5,8,5,2.53,2.45,55,57
2023,Wisconsin,wisconsin,Big Ten,P5,7,6,5.82,2.59,43,53
2023,Minnesota,minnesota,Big Ten,P5,6,7,-0.01,3.61,71,37
2023,Illinois,illinois,Big Ten,P5,5,7,-0.42,3.84,74,30
2023,Nebraska,nebraska,Big Ten,P5,5,7,2.06,2.48,60,56
2023,Purdue,purdue,Big Ten,P5,4,8,-0.38,5.12,73,11
2023,Liberty,liberty,Conference USA,G5,13,1,9.18,-4.75,24,117
2023,New Mexico State,new-mexico-state,Conference USA,G5,10,5,-1.23,-5.56,79,122
2023,Jacksonville State,jacksonville-state,Conference USA,G5,9,4,0.68,-6.01,68,124
2023,Western Kentucky,western-kentucky,Conference USA,G5,8,5,0.09,-3.29,70,96
2023,Middle Tennessee State,middle-tennessee-state,Conference USA,G5,4,8,-5.6,-2.6,99,83
2023,Louisiana Tech,louisiana-tech,Conference USA,G5,3,9,-11.28,-4.2,121,110
2023,Sam Houston,sam-houston-state,Conference USA,G5,3,9,-10.17,-4.5,117,114
2023,UTEP,texas-el-paso,Conference USA,G5,3,9,-11.1,-2.85,120,88
2023,Florida International,florida-international,Conference USA,G5,4,8,-15.3,-5.46,130,120
2023,Notre Dame,notre-dame,FBS Independents,P5,10,3,16.79,2.02,9,60
2023,Army,army,FBS Independents,P5,6,6,-3.94,-3.6,93,98
2023,Connecticut,connecticut,FBS Independents,P5,3,9,-9.92,-2.67,115,85
2023,Massachusetts,massachusetts,FBS Independents,P5,3,9,-12.57,-2.15,124,80
2023,Miami (OH),miami-oh,Mid-American,G5,11,3,1.75,-7.18,62,129
2023,Ohio,ohio,Mid-American,G5,10,3,-0.66,-9.12,76,131
2023,Bowling Green,bowling-green-state,Mid-American,G5,7,6,-2.04,-4.12,81,107
2023,Buffalo,buffalo,Mid-American,G5,3,9,-12.32,-6.15,123,125
2023,Akron,akron,Mid-American,G5,2,10,-18.64,-8.39,132,130
2023,Kent State,kent-state,Mid-American,G5,1,11,-22.33,-6.75,133,127
2023,Toledo,toledo,Mid-American,G5,11,3,2.2,-6.95,59,128
2023,Northern Illinois,northern-illinois,Mid-American,G5,7,6,-6.97,-9.21,105,132
2023,Eastern Michigan,eastern-michigan,Mid-American,G5,6,7,-14.16,-9.46,128,133
2023,Central Michigan,central-michigan,Mid-American,G5,5,7,-13.18,-6.26,126,126
2023,Ball State,ball-state,Mid-American,G5,4,8,-10.74,-5.49,118,121
2023,Western Michigan,western-michigan,Mid-American,G5,4,8,-11.46,-5.04,122,118
2023,Boise State,boise-state,Mountain West,G5_top,8,6,4.8,-0.77,46,72
2023,Nevada-Las Vegas,nevada-las-vegas,Mountain West,G5_top,9,5,2.39,-2.82,56,87
2023,San Jose State,san-jose-state,Mountain West,G5_top,7,6,1.18,-1.74,64,78
2023,Air Force,air-force,Mountain West,G5_top,9,4,3.25,-4.14,53,108
2023,Wyoming,wyoming,Mountain West,G5_top,9,4,1.18,-1.59,65,75
2023,Fresno State,fresno-state,Mountain West,G5_top,9,4,-0.54,-6.0,75,123
2023,Utah State,utah-state,Mountain West,G5_top,6,7,-5.97,-3.9,103,102
2023,Colorado State,colorado-state,Mountain West,G5_top,5,7,-7.35,-4.1,108,106
2023,Hawaii,hawaii,Mountain West,G5_top,5,8,-10.79,-3.71,119,100
2023,New Mexico,new-mexico,Mountain West,G5_top,4,8,-9.97,-3.97,116,104
2023,San Diego State,san-diego-state,Mountain West,G5_top,4,8,-8.61,-2.95,111,92
2023,Nevada,nevada,Mountain West,G5_top,2,10,-15.8,-3.38,131,97
2023,Washington,washington,Pac-12,P5,14,1,17.89,7.83,8,1
2023,Oregon,oregon,Pac-12,P5,12,2,19.94,3.3,5,41
2023,Arizona,arizona,Pac-12,P5,10,3,13.8,2.42,15,58
2023,Oregon State,oregon-state,Pac-12,P5,8,5,9.42,4.42,23,21
2023,USC,southern-california,Pac-12,P5,8,5,9.59,5.51,22,9
2023,Utah,utah,Pac-12,P5,8,5,6.97,4.43,34,20
2023,UCLA,ucla,Pac-12,P5,8,5,6.37,1.22,38,66
2023,California,california,Pac-12,P5,6,7,1.86,3.86,61,29
2023,Washington State,washington-state,Pac-12,P5,5,7,4.23,3.4,47,39
2023,Arizona State,arizona-state,Pac-12,P5,3,9,-3.98,5.69,94,6
2023,Stanford,stanford,Pac-12,P5,3,9,-4.76,5.9,96,4
2023,Colorado,colorado,Pac-12,P5,4,8,0.98,5.23,66,10
2023,Georgia,georgia,SEC,P5,13,1,20.0,3.21,4,44
2023,Missouri,missouri,SEC,P5,11,2,16.36,4.97,11,13
2023,Tennessee,tennessee,SEC,P5,9,4,10.69,3.23,17,43
2023,Kentucky,kentucky,SEC,P5,7,6,5.35,2.5,44,55
2023,Florida,florida,SEC,P5,5,7,3.31,4.31,52,24
2023,South Carolina,south-carolina,SEC,P5,5,7,2.33,4.33,58,22
2023,Vanderbilt,vanderbilt,SEC,P5,2,10,-9.2,3.71,112,33
2023,Alabama,alabama,SEC,P5,12,2,18.16,6.58,7,3
2023,Ole Miss,mississippi,SEC,P5,11,2,13.49,3.8,16,31
2023,LSU,louisiana-state,SEC,P5,10,3,14.66,4.59,14,17
2023,Texas A&M,texas-am,SEC,P5,7,6,8.98,2.67,27,52
2023,Auburn,auburn,SEC,P5,6,7,4.01,3.39,48,40
2023,Mississippi State,mississippi-state,SEC,P5,5,7,-0.78,3.48,77,38
2023,Arkansas,arkansas,SEC,P5,4,8,0.2,1.7,69,62
2023,James Madison,james-madison,Sun Belt,G5_top,11,2,8.53,-3.01,28,94
2023,Appalachian State,appalachian-state,Sun Belt,G5_top,9,5,3.14,-2.93,54,91
2023,Coastal Carolina,coastal-carolina,Sun Belt,G5_top,8,5,0.8,-1.97,67,79
2023,Old Dominion,old-dominion,Sun Belt,G5_top,6,7,-4.37,-1.6,95,76
2023,Georgia State,georgia-state,Sun Belt,G5_top,7,6,-3.24,-2.24,88,81
2023,Georgia Southern,georgia-southern,Sun Belt,G5_top,6,7,-5.71,-3.79,100,101
2023,Marshall,marshall,Sun Belt,G5_top,6,7,-5.91,-1.06,102,73
2023,Troy,troy,Sun Belt,G5_top,11,3,10.29,-1.14,19,74
2023,Texas State,texas-state,Sun Belt,G5_top,8,5,-0.35,-4.66,72,115
2023,South Alabama,south-alabama,Sun Belt,G5_top,7,6,1.57,-3.9,63,103
2023,Arkansas State,arkansas-state,Sun Belt,G5_top,6,7,-2.74,-2.66,86,84
2023,Louisiana,louisiana-lafayette,Sun Belt,G5_top,6,7,-2.49,-4.72,83,116
2023,Southern Mississippi,southern-mississippi,Sun Belt,G5_top,3,9,-8.56,-0.65,110,71
2023,Louisiana-Monroe,louisiana-monroe,Sun Belt,G5_top,2,10,-13.3,-0.46,127,69
